id,path,score,hits,misses
target_000443,mem_images/target_000443.jpg,0.7333333333333333,55,20
target_000444,mem_images/target_000444.jpg,0.6941176470588235,59,26
target_000445,mem_images/target_000445.jpg,0.375,30,50
target_000446,mem_images/target_000446.jpg,0.7368421052631579,56,20
target_000447,mem_images/target_000447.jpg,0.5730337078651685,51,38
target_000448,mem_images/target_000448.jpg,0.3815789473684211,29,47
target_000449,mem_images/target_000449.jpg,0.7721518987341772,61,18
target_000450,mem_images/target_000450.jpg,0.75,63,21
target_000451,mem_images/target_000451.jpg,0.9210526315789473,70,6
target_000452,mem_images/target_000452.jpg,0.5647058823529412,48,37
target_000453,mem_images/target_000453.jpg,0.8765432098765432,71,10
target_000454,mem_images/target_000454.jpg,0.7625,61,19
target_000455,mem_images/target_000455.jpg,0.4647887323943662,33,38
target_000456,mem_images/target_000456.jpg,0.810126582278481,64,15
target_000457,mem_images/target_000457.jpg,0.6931818181818182,61,27
target_000458,mem_images/target_000458.jpg,0.6,36,24
target_000459,mem_images/target_000459.jpg,0.6506024096385542,54,29
target_000460,mem_images/target_000460.jpg,0.6617647058823529,45,23
target_000461,mem_images/target_000461.jpg,0.6857142857142857,48,22
target_000462,mem_images/target_000462.jpg,0.691358024691358,56,25
target_000463,mem_images/target_000463.jpg,0.7846153846153846,51,14
target_000464,mem_images/target_000464.jpg,0.7391304347826086,51,18
target_000465,mem_images/target_000465.jpg,0.627906976744186,54,32
target_000466,mem_images/target_000466.jpg,0.45569620253164556,36,43
target_000467,mem_images/target_000467.jpg,0.5774647887323944,41,30
target_000468,mem_images/target_000468.jpg,0.5301204819277109,44,39
target_000469,mem_images/target_000469.jpg,0.5555555555555556,50,40
target_000470,mem_images/target_000470.jpg,0.5217391304347826,36,33
target_000471,mem_images/target_000471.jpg,0.8333333333333334,65,13
target_000472,mem_images/target_000472.jpg,0.7058823529411765,60,25
target_000473,mem_images/target_000473.jpg,0.7391304347826086,51,18
target_000474,mem_images/target_000474.jpg,0.7469879518072289,62,21
target_000475,mem_images/target_000475.jpg,0.569620253164557,45,34
target_000476,mem_images/target_000476.jpg,0.47368421052631576,36,40
target_000477,mem_images/target_000477.jpg,0.6966292134831461,62,27
target_000478,mem_images/target_000478.jpg,0.4594594594594595,34,40
target_000479,mem_images/target_000479.jpg,0.618421052631579,47,29
target_000480,mem_images/target_000480.jpg,0.6,45,30
target_000481,mem_images/target_000481.jpg,0.8918918918918919,66,8
target_000482,mem_images/target_000482.jpg,0.5974025974025974,46,31
target_000483,mem_images/target_000483.jpg,0.6222222222222222,56,34
target_000484,mem_images/target_000484.jpg,0.6349206349206349,40,23
target_000485,mem_images/target_000485.jpg,0.6164383561643836,45,28
target_000486,mem_images/target_000486.jpg,0.6973684210526315,53,23
target_000487,mem_images/target_000487.jpg,0.5824175824175825,53,38
target_000488,mem_images/target_000488.jpg,0.7590361445783133,63,20
target_000489,mem_images/target_000489.jpg,0.5625,36,28
target_000490,mem_images/target_000490.jpg,0.782051282051282,61,17
target_000491,mem_images/target_000491.jpg,0.5934065934065934,54,37
target_000492,mem_images/target_000492.jpg,0.5277777777777778,38,34
target_000493,mem_images/target_000493.jpg,0.8045977011494253,70,17
target_000494,mem_images/target_000494.jpg,0.6551724137931034,57,30
target_000495,mem_images/target_000495.jpg,0.6615384615384615,43,22
target_000496,mem_images/target_000496.jpg,0.5256410256410257,41,37
target_000497,mem_images/target_000497.jpg,0.4358974358974359,34,44
target_000498,mem_images/target_000498.jpg,0.6027397260273972,44,29
target_000499,mem_images/target_000499.jpg,0.8589743589743589,67,11
target_000500,mem_images/target_000500.jpg,0.7468354430379747,59,20
target_000501,mem_images/target_000501.jpg,0.7142857142857143,55,22
target_000502,mem_images/target_000502.jpg,0.5753424657534246,42,31
target_000503,mem_images/target_000503.jpg,0.6823529411764706,58,27
target_000504,mem_images/target_000504.jpg,0.8,64,16
target_000505,mem_images/target_000505.jpg,0.6941176470588235,59,26
target_000506,mem_images/target_000506.jpg,0.7971014492753623,55,14
target_000507,mem_images/target_000507.jpg,0.5492957746478874,39,32
target_000508,mem_images/target_000508.jpg,0.8589743589743589,67,11
target_000509,mem_images/target_000509.jpg,0.6705882352941176,57,28
target_000510,mem_images/target_000510.jpg,0.7096774193548387,66,27
target_000511,mem_images/target_000511.jpg,0.7058823529411765,48,20
target_000512,mem_images/target_000512.jpg,0.582089552238806,39,28
target_000513,mem_images/target_000513.jpg,0.5135135135135135,38,36
target_000514,mem_images/target_000514.jpg,0.35365853658536583,29,53
target_000515,mem_images/target_000515.jpg,0.6666666666666666,48,24
target_000516,mem_images/target_000516.jpg,0.6708860759493671,53,26
target_000517,mem_images/target_000517.jpg,0.6172839506172839,50,31
target_000518,mem_images/target_000518.jpg,0.8414634146341463,69,13
target_000519,mem_images/target_000519.jpg,0.775,62,18
target_000520,mem_images/target_000520.jpg,0.7297297297297297,54,20
target_000521,mem_images/target_000521.jpg,0.6875,66,30
target_000522,mem_images/target_000522.jpg,0.7058823529411765,48,20
target_000523,mem_images/target_000523.jpg,0.7313432835820896,49,18
target_000524,mem_images/target_000524.jpg,0.7922077922077922,61,16
target_000525,mem_images/target_000525.jpg,0.6206896551724138,54,33
target_000526,mem_images/target_000526.jpg,0.7073170731707317,58,24
target_000527,mem_images/target_000527.jpg,0.6847826086956522,63,29
target_000528,mem_images/target_000528.jpg,0.4868421052631579,37,39
target_000529,mem_images/target_000529.jpg,0.8676470588235294,59,9
target_000530,mem_images/target_000530.jpg,0.7349397590361446,61,22
target_000531,mem_images/target_000531.jpg,0.8372093023255814,72,14
target_000532,mem_images/target_000532.jpg,0.4805194805194805,37,40
target_000533,mem_images/target_000533.jpg,0.7162162162162162,53,21
target_000534,mem_images/target_000534.jpg,0.8352941176470589,71,14
target_000535,mem_images/target_000535.jpg,0.7023809523809523,59,25
target_000536,mem_images/target_000536.jpg,0.8311688311688312,64,13
target_000537,mem_images/target_000537.jpg,0.7142857142857143,60,24
target_000538,mem_images/target_000538.jpg,0.7142857142857143,55,22
target_000539,mem_images/target_000539.jpg,0.6538461538461539,51,27
target_000540,mem_images/target_000540.jpg,0.5473684210526316,52,43
target_000541,mem_images/target_000541.jpg,0.7441860465116279,64,22
target_000542,mem_images/target_000542.jpg,0.4880952380952381,41,43
target_000543,mem_images/target_000543.jpg,0.7971014492753623,55,14
target_000544,mem_images/target_000544.jpg,0.7,56,24
target_000545,mem_images/target_000545.jpg,0.7307692307692307,57,21
target_000546,mem_images/target_000546.jpg,0.6811594202898551,47,22
target_000547,mem_images/target_000547.jpg,0.7625,61,19
target_000548,mem_images/target_000548.jpg,0.6438356164383562,47,26
target_000549,mem_images/target_000549.jpg,0.524390243902439,43,39
target_000550,mem_images/target_000550.jpg,0.9125,73,7
target_000551,mem_images/target_000551.jpg,0.5681818181818182,50,38
target_000552,mem_images/target_000552.jpg,0.6842105263157895,52,24
target_000553,mem_images/target_000553.jpg,0.45714285714285713,32,38
target_000554,mem_images/target_000554.jpg,0.717948717948718,56,22
target_000555,mem_images/target_000555.jpg,0.8571428571428571,54,9
target_000556,mem_images/target_000556.jpg,0.6923076923076923,54,24
target_000557,mem_images/target_000557.jpg,0.5416666666666666,39,33
target_000558,mem_images/target_000558.jpg,0.5657894736842105,43,33
target_000559,mem_images/target_000559.jpg,0.7912087912087912,72,19
target_000560,mem_images/target_000560.jpg,0.6710526315789473,51,25
target_000561,mem_images/target_000561.jpg,0.39080459770114945,34,53
target_000562,mem_images/target_000562.jpg,0.4074074074074074,33,48
target_000563,mem_images/target_000563.jpg,0.5280898876404494,47,42
target_000564,mem_images/target_000564.jpg,0.4268292682926829,35,47
target_000565,mem_images/target_000565.jpg,0.6627906976744186,57,29
target_000566,mem_images/target_000566.jpg,0.6575342465753424,48,25
target_000567,mem_images/target_000567.jpg,0.5657894736842105,43,33
target_000568,mem_images/target_000568.jpg,0.7468354430379747,59,20
target_000569,mem_images/target_000569.jpg,0.4878048780487805,40,42
target_000570,mem_images/target_000570.jpg,0.5487804878048781,45,37
target_000571,mem_images/target_000571.jpg,0.7294117647058823,62,23
target_000572,mem_images/target_000572.jpg,0.4875,39,41
target_000573,mem_images/target_000573.jpg,0.5975609756097561,49,33
target_000574,mem_images/target_000574.jpg,0.7733333333333333,58,17
target_000575,mem_images/target_000575.jpg,0.825,66,14
target_000576,mem_images/target_000576.jpg,0.7191011235955056,64,25
target_000577,mem_images/target_000577.jpg,0.6301369863013698,46,27
target_000578,mem_images/target_000578.jpg,0.5,41,41
target_000579,mem_images/target_000579.jpg,0.7441860465116279,64,22
target_000580,mem_images/target_000580.jpg,0.8450704225352113,60,11
target_000581,mem_images/target_000581.jpg,0.7945205479452054,58,15
target_000582,mem_images/target_000582.jpg,0.6621621621621622,49,25
target_000583,mem_images/target_000583.jpg,0.8157894736842105,62,14
target_000584,mem_images/target_000584.jpg,0.7951807228915663,66,17
target_000585,mem_images/target_000585.jpg,0.7375,59,21
target_000586,mem_images/target_000586.jpg,0.7096774193548387,44,18
target_000587,mem_images/target_000587.jpg,0.5263157894736842,40,36
target_000588,mem_images/target_000588.jpg,0.6285714285714286,44,26
target_000589,mem_images/target_000589.jpg,0.726027397260274,53,20
target_000590,mem_images/target_000590.jpg,0.7027027027027027,52,22
target_000591,mem_images/target_000591.jpg,0.4805194805194805,37,40
target_000592,mem_images/target_000592.jpg,0.8656716417910447,58,9
target_000593,mem_images/target_000593.jpg,0.7608695652173914,70,22
target_000594,mem_images/target_000594.jpg,0.6875,55,25
target_000595,mem_images/target_000595.jpg,0.6097560975609756,50,32
target_000596,mem_images/target_000596.jpg,0.6229508196721312,38,23
target_000597,mem_images/target_000597.jpg,0.7142857142857143,55,22
target_000598,mem_images/target_000598.jpg,0.5757575757575758,38,28
target_000599,mem_images/target_000599.jpg,0.704225352112676,50,21
target_000600,mem_images/target_000600.jpg,0.7586206896551724,66,21
target_000601,mem_images/target_000601.jpg,0.618421052631579,47,29
target_000602,mem_images/target_000602.jpg,0.7105263157894737,54,22
target_000603,mem_images/target_000603.jpg,0.64,48,27
target_000604,mem_images/target_000604.jpg,0.6309523809523809,53,31
target_000605,mem_images/target_000605.jpg,0.3375,27,53
target_000606,mem_images/target_000606.jpg,0.6,39,26
target_000607,mem_images/target_000607.jpg,0.7910447761194029,53,14
target_000608,mem_images/target_000608.jpg,0.5333333333333333,40,35
target_000609,mem_images/target_000609.jpg,0.7368421052631579,56,20
target_000610,mem_images/target_000610.jpg,0.7192982456140351,41,16
target_000611,mem_images/target_000611.jpg,0.47297297297297297,35,39
target_000612,mem_images/target_000612.jpg,0.5211267605633803,37,34
target_000613,mem_images/target_000613.jpg,0.5945945945945946,44,30
target_000614,mem_images/target_000614.jpg,0.6428571428571429,45,25
target_000615,mem_images/target_000615.jpg,0.734375,47,17
target_000616,mem_images/target_000616.jpg,0.5714285714285714,40,30
target_000617,mem_images/target_000617.jpg,0.5866666666666667,44,31
target_000618,mem_images/target_000618.jpg,0.5675675675675675,42,32
target_000619,mem_images/target_000619.jpg,0.7023809523809523,59,25
target_000620,mem_images/target_000620.jpg,0.7471264367816092,65,22
target_000621,mem_images/target_000621.jpg,0.6933333333333334,52,23
target_000622,mem_images/target_000622.jpg,0.7317073170731707,60,22
target_000623,mem_images/target_000623.jpg,0.5729166666666666,55,41
target_000624,mem_images/target_000624.jpg,0.5,39,39
target_000625,mem_images/target_000625.jpg,0.6103896103896104,47,30
target_000626,mem_images/target_000626.jpg,0.5757575757575758,38,28
target_000627,mem_images/target_000627.jpg,0.7439024390243902,61,21
target_000628,mem_images/target_000628.jpg,0.8068181818181818,71,17
target_000629,mem_images/target_000629.jpg,0.5454545454545454,42,35
target_000630,mem_images/target_000630.jpg,0.45121951219512196,37,45
target_000631,mem_images/target_000631.jpg,0.6617647058823529,45,23
target_000632,mem_images/target_000632.jpg,0.8840579710144928,61,8
target_000633,mem_images/target_000633.jpg,0.6111111111111112,44,28
target_000634,mem_images/target_000634.jpg,0.46153846153846156,36,42
target_000635,mem_images/target_000635.jpg,0.7922077922077922,61,16
target_000636,mem_images/target_000636.jpg,0.5921052631578947,45,31
target_000637,mem_images/target_000637.jpg,0.7638888888888888,55,17
target_000638,mem_images/target_000638.jpg,0.7831325301204819,65,18
target_000639,mem_images/target_000639.jpg,0.6417910447761194,43,24
target_000640,mem_images/target_000640.jpg,0.37209302325581395,32,54
target_000641,mem_images/target_000641.jpg,0.7386363636363636,65,23
target_000642,mem_images/target_000642.jpg,0.5949367088607594,47,32
target_000643,mem_images/target_000643.jpg,0.6144578313253012,51,32
target_000644,mem_images/target_000644.jpg,0.7317073170731707,60,22
target_000645,mem_images/target_000645.jpg,0.8513513513513513,63,11
target_000646,mem_images/target_000646.jpg,0.7012987012987013,54,23
target_000647,mem_images/target_000647.jpg,0.7681159420289855,53,16
target_000648,mem_images/target_000648.jpg,0.647887323943662,46,25
target_000649,mem_images/target_000649.jpg,0.7901234567901234,64,17
target_000650,mem_images/target_000650.jpg,0.7228915662650602,60,23
target_000651,mem_images/target_000651.jpg,0.6805555555555556,49,23
target_000652,mem_images/target_000652.jpg,0.5675675675675675,42,32
target_000653,mem_images/target_000653.jpg,0.5522388059701493,37,30
target_000654,mem_images/target_000654.jpg,0.7105263157894737,54,22
target_000655,mem_images/target_000655.jpg,0.44594594594594594,33,41
target_000656,mem_images/target_000656.jpg,0.7176470588235294,61,24
target_000657,mem_images/target_000657.jpg,0.8888888888888888,80,10
target_000658,mem_images/target_000658.jpg,0.2441860465116279,21,65
target_000659,mem_images/target_000659.jpg,0.6515151515151515,43,23
target_000660,mem_images/target_000660.jpg,0.6507936507936508,41,22
target_000661,mem_images/target_000661.jpg,0.46153846153846156,36,42
target_000662,mem_images/target_000662.jpg,0.7301587301587301,46,17
target_000663,mem_images/target_000663.jpg,0.7439024390243902,61,21
target_000664,mem_images/target_000664.jpg,0.7638888888888888,55,17
target_000665,mem_images/target_000665.jpg,0.6944444444444444,50,22
target_000666,mem_images/target_000666.jpg,0.819672131147541,50,11
target_000667,mem_images/target_000667.jpg,0.6341463414634146,52,30
target_000668,mem_images/target_000668.jpg,0.6111111111111112,55,35
target_000669,mem_images/target_000669.jpg,0.6219512195121951,51,31
target_000670,mem_images/target_000670.jpg,0.7051282051282052,55,23
target_000671,mem_images/target_000671.jpg,0.4942528735632184,43,44
target_000672,mem_images/target_000672.jpg,0.8285714285714286,58,12
target_000673,mem_images/target_000673.jpg,0.547945205479452,40,33
target_000674,mem_images/target_000674.jpg,0.782051282051282,61,17
target_000675,mem_images/target_000675.jpg,0.8958333333333334,86,10
target_000676,mem_images/target_000676.jpg,0.797752808988764,71,18
target_000677,mem_images/target_000677.jpg,0.7972972972972973,59,15
target_000678,mem_images/target_000678.jpg,0.6428571428571429,45,25
target_000679,mem_images/target_000679.jpg,0.44594594594594594,33,41
target_000680,mem_images/target_000680.jpg,0.5657894736842105,43,33
target_000681,mem_images/target_000681.jpg,0.37037037037037035,30,51
target_000682,mem_images/target_000682.jpg,0.358974358974359,28,50
target_000683,mem_images/target_000683.jpg,0.7613636363636364,67,21
target_000684,mem_images/target_000684.jpg,0.5633802816901409,40,31
target_000685,mem_images/target_000685.jpg,0.6421052631578947,61,34
target_000686,mem_images/target_000686.jpg,0.6323529411764706,43,25
target_000687,mem_images/target_000687.jpg,0.4625,37,43
target_000688,mem_images/target_000688.jpg,0.5061728395061729,41,40
target_000689,mem_images/target_000689.jpg,0.45,36,44
target_000690,mem_images/target_000690.jpg,0.8235294117647058,70,15
target_000691,mem_images/target_000691.jpg,0.5070422535211268,36,35
target_000692,mem_images/target_000692.jpg,0.6041666666666666,58,38
target_000693,mem_images/target_000693.jpg,0.5,34,34
target_000694,mem_images/target_000694.jpg,0.5454545454545454,42,35
target_000695,mem_images/target_000695.jpg,0.7666666666666667,46,14
target_000696,mem_images/target_000696.jpg,0.5540540540540541,41,33
target_000697,mem_images/target_000697.jpg,0.6363636363636364,49,28
target_000698,mem_images/target_000698.jpg,0.7692307692307693,60,18
target_000699,mem_images/target_000699.jpg,0.7866666666666666,59,16
target_000700,mem_images/target_000700.jpg,0.8414634146341463,69,13
target_000701,mem_images/target_000701.jpg,0.5443037974683544,43,36
target_000702,mem_images/target_000702.jpg,0.7777777777777778,56,16
target_000703,mem_images/target_000703.jpg,0.8554216867469879,71,12
target_000704,mem_images/target_000704.jpg,0.6265060240963856,52,31
target_000705,mem_images/target_000705.jpg,0.8202247191011236,73,16
target_000706,mem_images/target_000706.jpg,0.6842105263157895,52,24
target_000707,mem_images/target_000707.jpg,0.3287671232876712,24,49
target_000708,mem_images/target_000708.jpg,0.7945205479452054,58,15
target_000709,mem_images/target_000709.jpg,0.6707317073170732,55,27
target_000710,mem_images/target_000710.jpg,0.7402597402597403,57,20
target_000711,mem_images/target_000711.jpg,0.696969696969697,46,20
target_000712,mem_images/target_000712.jpg,0.46511627906976744,40,46
target_000713,mem_images/target_000713.jpg,0.7272727272727273,56,21
target_000714,mem_images/target_000714.jpg,0.6338028169014085,45,26
target_000715,mem_images/target_000715.jpg,0.632183908045977,55,32
target_000716,mem_images/target_000716.jpg,0.6923076923076923,54,24
target_000717,mem_images/target_000717.jpg,0.4946236559139785,46,47
target_000718,mem_images/target_000718.jpg,0.5428571428571428,38,32
target_000719,mem_images/target_000719.jpg,0.8414634146341463,69,13
target_000720,mem_images/target_000720.jpg,0.48717948717948717,38,40
target_000721,mem_images/target_000721.jpg,0.7439024390243902,61,21
target_000722,mem_images/target_000722.jpg,0.7558139534883721,65,21
target_000723,mem_images/target_000723.jpg,0.7916666666666666,57,15
target_000724,mem_images/target_000724.jpg,0.35714285714285715,25,45
target_000725,mem_images/target_000725.jpg,0.7640449438202247,68,21
target_000726,mem_images/target_000726.jpg,0.9036144578313253,75,8
target_000727,mem_images/target_000727.jpg,0.5571428571428572,39,31
target_000728,mem_images/target_000728.jpg,0.5930232558139535,51,35
target_000729,mem_images/target_000729.jpg,0.449438202247191,40,49
target_000730,mem_images/target_000730.jpg,0.6477272727272727,57,31
target_000731,mem_images/target_000731.jpg,0.5,37,37
target_000732,mem_images/target_000732.jpg,0.7230769230769231,47,18
target_000733,mem_images/target_000733.jpg,0.4931506849315068,36,37
target_000734,mem_images/target_000734.jpg,0.6867469879518072,57,26
target_000735,mem_images/target_000735.jpg,0.6666666666666666,56,28
target_000736,mem_images/target_000736.jpg,0.7323943661971831,52,19
target_000737,mem_images/target_000737.jpg,0.7160493827160493,58,23
target_000738,mem_images/target_000738.jpg,0.8266666666666667,62,13
target_000739,mem_images/target_000739.jpg,0.5135135135135135,38,36
target_000740,mem_images/target_000740.jpg,0.8395061728395061,68,13
target_000741,mem_images/target_000741.jpg,0.8043478260869565,74,18
target_000742,mem_images/target_000742.jpg,0.46511627906976744,40,46
target_000743,mem_images/target_000743.jpg,0.5232558139534884,45,41
target_000744,mem_images/target_000744.jpg,0.6582278481012658,52,27
target_000745,mem_images/target_000745.jpg,0.725,58,22
target_000746,mem_images/target_000746.jpg,0.7,49,21
target_000747,mem_images/target_000747.jpg,0.7419354838709677,69,24
target_000748,mem_images/target_000748.jpg,0.47058823529411764,40,45
target_000749,mem_images/target_000749.jpg,0.625,45,27
target_000750,mem_images/target_000750.jpg,0.6162790697674418,53,33
target_000751,mem_images/target_000751.jpg,0.8170731707317073,67,15
target_000752,mem_images/target_000752.jpg,0.45348837209302323,39,47
target_000753,mem_images/target_000753.jpg,0.8,68,17
target_000754,mem_images/target_000754.jpg,0.3484848484848485,23,43
target_000755,mem_images/target_000755.jpg,0.525,42,38
target_000756,mem_images/target_000756.jpg,0.620253164556962,49,30
target_000757,mem_images/target_000757.jpg,0.6376811594202898,44,25
target_000758,mem_images/target_000758.jpg,0.7590361445783133,63,20
target_000759,mem_images/target_000759.jpg,0.8888888888888888,72,9
target_000760,mem_images/target_000760.jpg,0.5301204819277109,44,39
target_000761,mem_images/target_000761.jpg,0.8904109589041096,65,8
target_000762,mem_images/target_000762.jpg,0.5571428571428572,39,31
target_000763,mem_images/target_000763.jpg,0.7529411764705882,64,21
target_000764,mem_images/target_000764.jpg,0.85,68,12
target_000765,mem_images/target_000765.jpg,0.703125,45,19
target_000766,mem_images/target_000766.jpg,0.7088607594936709,56,23
target_000767,mem_images/target_000767.jpg,0.6,48,32
target_000768,mem_images/target_000768.jpg,0.8734177215189873,69,10
target_000769,mem_images/target_000769.jpg,0.5764705882352941,49,36
target_000770,mem_images/target_000770.jpg,0.6447368421052632,49,27
target_000771,mem_images/target_000771.jpg,0.7205882352941176,49,19
target_000772,mem_images/target_000772.jpg,0.6666666666666666,48,24
target_000773,mem_images/target_000773.jpg,0.5735294117647058,39,29
target_000774,mem_images/target_000774.jpg,0.5774647887323944,41,30
target_000775,mem_images/target_000775.jpg,0.41025641025641024,32,46
target_000776,mem_images/target_000776.jpg,0.5921052631578947,45,31
target_000777,mem_images/target_000777.jpg,0.48717948717948717,38,40
target_000778,mem_images/target_000778.jpg,0.6172839506172839,50,31
target_000779,mem_images/target_000779.jpg,0.5507246376811594,38,31
target_000780,mem_images/target_000780.jpg,0.7866666666666666,59,16
target_000781,mem_images/target_000781.jpg,0.6413043478260869,59,33
target_000782,mem_images/target_000782.jpg,0.5066666666666667,38,37
target_000783,mem_images/target_000783.jpg,0.45454545454545453,35,42
target_000784,mem_images/target_000784.jpg,0.6911764705882353,47,21
target_000785,mem_images/target_000785.jpg,0.5972222222222222,43,29
target_000786,mem_images/target_000786.jpg,0.4675324675324675,36,41
target_000787,mem_images/target_000787.jpg,0.47126436781609193,41,46
target_000788,mem_images/target_000788.jpg,0.5217391304347826,36,33
target_000789,mem_images/target_000789.jpg,0.6027397260273972,44,29
target_000790,mem_images/target_000790.jpg,0.7176470588235294,61,24
target_000791,mem_images/target_000791.jpg,0.4657534246575342,34,39
target_000792,mem_images/target_000792.jpg,0.6911764705882353,47,21
target_000793,mem_images/target_000793.jpg,0.7435897435897436,58,20
target_000794,mem_images/target_000794.jpg,0.7536231884057971,52,17
target_000795,mem_images/target_000795.jpg,0.627906976744186,54,32
target_000796,mem_images/target_000796.jpg,0.8589743589743589,67,11
target_000797,mem_images/target_000797.jpg,0.631578947368421,48,28
target_000798,mem_images/target_000798.jpg,0.6385542168674698,53,30
target_000799,mem_images/target_000799.jpg,0.8888888888888888,64,8
target_000800,mem_images/target_000800.jpg,0.7352941176470589,50,18
target_000801,mem_images/target_000801.jpg,0.4444444444444444,36,45
target_000802,mem_images/target_000802.jpg,0.6144578313253012,51,32
target_000803,mem_images/target_000803.jpg,0.6164383561643836,45,28
target_000804,mem_images/target_000804.jpg,0.8181818181818182,63,14
target_000805,mem_images/target_000805.jpg,0.7073170731707317,58,24
target_000806,mem_images/target_000806.jpg,0.3380281690140845,24,47
target_000807,mem_images/target_000807.jpg,0.5061728395061729,41,40
target_000808,mem_images/target_000808.jpg,0.6933333333333334,52,23
target_000809,mem_images/target_000809.jpg,0.5432098765432098,44,37
target_000810,mem_images/target_000810.jpg,0.759493670886076,60,19
target_000811,mem_images/target_000811.jpg,0.5866666666666667,44,31
target_000812,mem_images/target_000812.jpg,0.7530864197530864,61,20
target_000813,mem_images/target_000813.jpg,0.8554216867469879,71,12
target_000814,mem_images/target_000814.jpg,0.4492753623188406,31,38
target_000815,mem_images/target_000815.jpg,0.7424242424242424,49,17
target_000816,mem_images/target_000816.jpg,0.6533333333333333,49,26
target_000817,mem_images/target_000817.jpg,0.8192771084337349,68,15
target_000818,mem_images/target_000818.jpg,0.6666666666666666,58,29
target_000819,mem_images/target_000819.jpg,0.6666666666666666,48,24
target_000820,mem_images/target_000820.jpg,0.5714285714285714,44,33
target_000821,mem_images/target_000821.jpg,0.6521739130434783,60,32
target_000822,mem_images/target_000822.jpg,0.7530864197530864,61,20
target_000823,mem_images/target_000823.jpg,0.43037974683544306,34,45
target_000824,mem_images/target_000824.jpg,0.6666666666666666,62,31
target_000825,mem_images/target_000825.jpg,0.8620689655172413,75,12
target_000826,mem_images/target_000826.jpg,0.7647058823529411,65,20
target_000827,mem_images/target_000827.jpg,0.6133333333333333,46,29
target_000828,mem_images/target_000828.jpg,0.5714285714285714,44,33
target_000829,mem_images/target_000829.jpg,0.5357142857142857,45,39
target_000830,mem_images/target_000830.jpg,0.5443037974683544,43,36
target_000831,mem_images/target_000831.jpg,0.7176470588235294,61,24
target_000832,mem_images/target_000832.jpg,0.6231884057971014,43,26
target_000833,mem_images/target_000833.jpg,0.5212765957446809,49,45
target_000834,mem_images/target_000834.jpg,0.7746478873239436,55,16
target_000835,mem_images/target_000835.jpg,0.3333333333333333,24,48
target_000836,mem_images/target_000836.jpg,0.3181818181818182,28,60
target_000837,mem_images/target_000837.jpg,0.5333333333333333,40,35
target_000838,mem_images/target_000838.jpg,0.6941176470588235,59,26
target_000839,mem_images/target_000839.jpg,0.7878787878787878,52,14
target_000840,mem_images/target_000840.jpg,0.6951219512195121,57,25
target_000841,mem_images/target_000841.jpg,0.9058823529411765,77,8
target_000842,mem_images/target_000842.jpg,0.7777777777777778,70,20
target_000843,mem_images/target_000843.jpg,0.6081081081081081,45,29
target_000844,mem_images/target_000844.jpg,0.7162162162162162,53,21
target_000845,mem_images/target_000845.jpg,0.6835443037974683,54,25
target_000846,mem_images/target_000846.jpg,0.7058823529411765,60,25
target_000847,mem_images/target_000847.jpg,0.6349206349206349,40,23
target_000848,mem_images/target_000848.jpg,0.6811594202898551,47,22
target_000849,mem_images/target_000849.jpg,0.5517241379310345,48,39
target_000850,mem_images/target_000850.jpg,0.5138888888888888,37,35
target_000851,mem_images/target_000851.jpg,0.6111111111111112,44,28
target_000852,mem_images/target_000852.jpg,0.7714285714285715,54,16
target_000853,mem_images/target_000853.jpg,0.7906976744186046,68,18
target_000854,mem_images/target_000854.jpg,0.84375,54,10
target_000855,mem_images/target_000855.jpg,0.6376811594202898,44,25
target_000856,mem_images/target_000856.jpg,0.7534246575342466,55,18
target_000857,mem_images/target_000857.jpg,0.609375,39,25
target_000858,mem_images/target_000858.jpg,0.8589743589743589,67,11
target_000859,mem_images/target_000859.jpg,0.7727272727272727,51,15
target_000860,mem_images/target_000860.jpg,0.6282051282051282,49,29
target_000861,mem_images/target_000861.jpg,0.7162162162162162,53,21
target_000862,mem_images/target_000862.jpg,0.7536231884057971,52,17
target_000863,mem_images/target_000863.jpg,0.43023255813953487,37,49
target_000864,mem_images/target_000864.jpg,0.4153846153846154,27,38
target_000865,mem_images/target_000865.jpg,0.5178571428571429,29,27
target_000866,mem_images/target_000866.jpg,0.6831683168316832,69,32
target_000867,mem_images/target_000867.jpg,0.8108108108108109,60,14
target_000868,mem_images/target_000868.jpg,0.5287356321839081,46,41
target_000869,mem_images/target_000869.jpg,0.6304347826086957,58,34
target_000870,mem_images/target_000870.jpg,0.72,54,21
target_000871,mem_images/target_000871.jpg,0.8409090909090909,74,14
target_000872,mem_images/target_000872.jpg,0.7272727272727273,56,21
target_000873,mem_images/target_000873.jpg,0.5882352941176471,40,28
target_000874,mem_images/target_000874.jpg,0.6363636363636364,49,28
target_000875,mem_images/target_000875.jpg,0.5833333333333334,49,35
target_000876,mem_images/target_000876.jpg,0.8311688311688312,64,13
target_000877,mem_images/target_000877.jpg,0.48,36,39
target_000878,mem_images/target_000878.jpg,0.6756756756756757,50,24
target_000879,mem_images/target_000879.jpg,0.43283582089552236,29,38
target_000880,mem_images/target_000880.jpg,0.5697674418604651,49,37
target_000881,mem_images/target_000881.jpg,0.5769230769230769,45,33
target_000882,mem_images/target_000882.jpg,0.6865671641791045,46,21
target_000883,mem_images/target_000883.jpg,0.8243243243243243,61,13
target_000884,mem_images/target_000884.jpg,0.6666666666666666,58,29
target_000885,mem_images/target_000885.jpg,0.7333333333333333,55,20
